Apelido,Username,Data/Hora,Respondendo,Texto,link_img,Comentarios,Retweets,Likes
Jornalistas Livres,@J_LIVRES,2021-01-07T23:53:05.000Z,"Vacina já para todos e todas, manutenção do auxílio emergencial, proteção social, mais empregos, campanhas de solidariedade e fortalecimento da organização sindical e de negociação coletiva são os cinco eixos  das centrais sindicais para o ano de 2021.","Centrais Sindicais: vacina e mais empregos | Jornalistas Livres
Vacina já para todos e todas, manutenção do auxílio emergencial, proteção social, mais empregos, campanhas de solidariedade e fortalecimento da organização sindical e de negociação coletiva são os...
jornalistaslivres.org",https://pbs.twimg.com/card_img/1363150414959554569/nPXR9MDE?format=jpg&name=small,3,18,53
YAS NA TWITCH,@yasfmelo,2021-01-07T23:59:22.000Z,"claro, já viram jacaré com menos de 1,70?","Comentar o Tweet
Thales Mystolia
@talesofmystory
 · 7 de jan
Deu ruim, galera",https://pbs.twimg.com/profile_images/1360659806563033091/H--k3bZA_mini.jpg,1,,9
Rádio Clube do Pará,@rclubepara,2021-01-07T23:59:39.000Z,"Durante a tarde de hoje,  o governador do Pará, Helder Barbalho, visitou o Instituto Butantan em São Paulo para dar andamento ao plano de vacinação do estado. O Pará quer iniciar a imunização de grupos prioritários o mais rápido possível. #covid #vacina #rbatv #rclube",,https://pbs.twimg.com/media/ErKvZ5PXAAUPcn8?format=jpg&name=small,2,1,9
elly,@ellyintheworld,2021-01-08T23:54:14.000Z,"""dsp, vc prefere legendar os videos do kard no yt ou brigar com um jacaré""

dsp: vem pro pau lacoste",,https://pbs.twimg.com/media/ErP3wMEXYAUPxr9?format=jpg&name=small,1,3,9
Todo mundo odeia Papo X,@papoxvoltou,2021-01-08T23:55:44.000Z,"Se o cara disse que não vai tomar vacina, porque ele tá colocando seu cartão de vacina sob sigilo?","Comentar o Tweet
O Antagonista
@o_antagonista
 · 8 de jan
O Planalto decretou sigilo de até 100 anos ao cartão de vacinação do presidente Bolsonaro e a qualquer informação sobre as vacinas que ele recebeu. 
 https://oantagonista.com/brasil/planalto-impoe-sigilo-de-ate-100-anos-sobre-cartao-de-vacinacao-de-bolsonaro/…",https://pbs.twimg.com/profile_images/545680042630447104/0mw8fVFF_mini.png,9,1,21
Leonardo,@LeonardoMorim1,2021-01-08T23:56:44.000Z,Eu trabalhando depois de tomar a vachina,,https://pbs.twimg.com/media/ErP4U0PWMAE6Fei?format=jpg&name=small,,1,13
RAP MAIS,@RapMais,2021-01-08T23:59:41.000Z,MC Fioti promete nova versão do hit “Bum Bum Tam Tam” após eficácia da vacina do Instituto Butantã ser anunciada - https://portalrapmais.com/mc-fioti-promete-nova-versao-do-hit-bum-bum-tam-tam-apos-eficacia-da-vacina-do-instituto-butanta-ser-anunciada/…,,https://pbs.twimg.com/media/ErP5AIyXAAgRuDO?format=png&name=small,27,228,"2,2 mil"
O Tempo,@otempo,2021-01-08T23:54:00.000Z,Zema sanciona lei que garante vacinação gratuita contra a Covid-19 em MG https://otempo.com.br/cidades/zema-sanciona-lei-que-garante-vacinacao-gratuita-contra-a-covid-19-em-mg-1.2433120…,,https://pbs.twimg.com/media/ErP3tAIXIAImDNF?format=jpg&name=small,,9,87
Jalvin,@cauvinista,2021-01-08T23:56:47.000Z,"Lá por abril/20, qnd poucas pessoas esgotaram o álcool em gel dos mercados, o problema era o egoísmo

Agora como é gringo estocando vacina, além do necessário, tem quem chame de ""livre mercado""","Covid-19: países ricos compraram mais da metade dos estoques de vacinas
Canadá já tem doses suficientes para vacinar seus habitantes até nove vezes, enquanto nações mais pobres dependem de iniciativa da OMS
veja.abril.com.br",https://pbs.twimg.com/card_img/1359555592575193097/8dbraOI3?format=jpg&name=small,1,,4
vai se fude karol conka,@marysmello_,2021-01-08T23:58:54.000Z,se dependesse de mim esse cara ficava sem vacina pra sempre,"Comentar o Tweet
o que seria basculho?
@perronicrl
 · 8 de jan
gente que balançou a raba em boate clandestina desde abril postando AINNN VACINA FINALMENTE N AGUENTO MAIS

O QUE exatamente vc n aguenta mais meu filho?
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1233510337225338880/5Vtxy8sm_mini.jpg,1,,7
Eulavo meu carvalho,@Eulavomeucarv,2021-01-08T23:53:19.000Z,O Planalto não deveria impor sigilo de cem anos ao cartão de vacina de Bolsonaro e deixar o de Temer de fora.,,https://pbs.twimg.com/media/ErP3i2pW4AIs0Cc?format=jpg&name=small,,,4
Anti gado Anti mortadela Anti Coroné,@MIGUELVGN881,2021-01-08T23:57:36.000Z,"Alguém poderia me esclarecer uma coisa?
A vacina pra Covid19 tem que ser aplicada no osso?
Olha o tamanho dessas agulhas",,https://pbs.twimg.com/media/ErP4hQrXMAEgxr6?format=jpg&name=small,28,3,49
𝕷𝕸 𝕯𝕴𝕾𝕾𝕰,@OTalDoLm1,2021-01-08T23:58:55.000Z,Minhas amgs tudo vão ficar sem vacina KKKKK,"Comentar o Tweet
joãozinho
@juaotenorio
 · 7 de jan
Sem vacina pra quem menos de 1,70!",https://pbs.twimg.com/profile_images/1362033815103881219/o8QDBzbs_mini.jpg,,3,4
Gabbardo,@GabbardoJoao,2021-01-08T23:52:59.000Z,"‘Se o Ministério da Saúde antecipar vacinação, São Paulo vai acompanhar’, diz Gabbardo","‘Se o Ministério da Saúde antecipar vacinação, São Paulo vai acompanhar’, diz Gabbardo
g1.globo.com",https://pbs.twimg.com/card_img/1360709461258735619/lF4IihKS?format=jpg&name=240x240,7,21,157
Rádio Super 91.7 FM,@supernoticiafm,2021-01-08T23:54:01.000Z,Zema sanciona lei que garante vacinação gratuita contra a Covid-19 em MG https://otempo.com.br/cidades/zema-sanciona-lei-que-garante-vacinacao-gratuita-contra-a-covid-19-em-mg-1.2433120…,,https://pbs.twimg.com/media/ErP3tIzXEAMtEFQ?format=jpg&name=small,1,3,8
LJ,@lj_gfbpa,2021-01-08T23:51:53.000Z,"Pode tacar vacina em mim
Eu amoooooi esse cara kkkkkkkkkkkkkkkkkkkkkkkkk","Comentar o Tweet
leo
@ou_antonio
 · 8 de jan
Fãs deste homem serão todos vacinados.",https://pbs.twimg.com/profile_images/1358457689966342150/M4RIOiI2_mini.jpg,1,,6
"Bruno Filardi, MD, PhD",@mab_sp125,2021-01-08T22:21:31.000Z,Senhoras e senhores: eu vos apresento o Brasil.,"Comentar o Tweet
G1
@g1
 · 8 de jan
'Bum bum tam tam' vira hino da CoronaVac, e MC Fioti faz versão em homenagem à vacina http://glo.bo/35oUKhT #G1",https://pbs.twimg.com/profile_images/895772431457157121/n8bWszjh_mini.jpg,115,156,"2,2 mil"
Barusu,@portugassis,2021-01-08T23:56:24.000Z,"Essa é uma guerra política ridícula, mas apesar dos pesares a atitude de Dória fez o governo federal se mexer, se não fosse isso, duvido que tão cedo teríamos vacinação por aqui.","Comentar o Tweet
Gabbardo
@GabbardoJoao
 · 8 de jan
‘Se o Ministério da Saúde antecipar vacinação, São Paulo vai acompanhar’, diz Gabbardo https://g1.globo.com/globonews/jornal-globonews-edicao-das-16/video/se-o-ministerio-da-saude-antecipar-vacinacao-sao-paulo-vai-acompanhar-diz-gabbardo-9163561.ghtml…",https://pbs.twimg.com/profile_images/1239384838290968576/vPV0DEYT_mini.jpg,,,5
Jean-Philip Struck,@jeanstruck,2021-01-08T23:56:37.000Z,"A oferta era de 70 mi, com início de alguma entrega em dezembro, como ocorreu em dezenas de outros países. Essa é a nota da Pfizer",,https://pbs.twimg.com/media/ErP4SsyXMAI0Aw_?format=jpg&name=900x900,2,3,8
Jornal da Record,@jornaldarecord,2021-01-08T23:55:47.000Z,Israel aumenta a fiscalização durante o terceiro confinamento nacional como forma de conter o avanço do coronavírus. E cerca de 20% dos israelenses já foram vacinados e a expectativa é de que todos estejam imunizados até o fim de março #JornalDaRecord #JR24H,,https://pbs.twimg.com/amplify_video_thumb/1347693220742852609/img/DGmRsUA_id-wBNRr.jpg,,2,15
Bianka Vieira,@biankaavieira,2021-01-08T23:57:01.000Z,"O governador de SP, João Doria, divulgou um título ""mais otimista"" de reportagem publicada pela Science sobre o anúncio da Coronavac, realizado na quinta (7) pelo Butantan. A revista faz coro à crítica de pesquisadores de que detalhes ainda são vagos:","Doria divulga, com título alterado, reportagem crítica da Science sobre Coronavac - 08/01/2021 -...
Revista científica afirmou que detalhes sobre eficácia da vacina divulgados pelo Instituto Butantan ainda são vagos
folha.uol.com.br",https://pbs.twimg.com/card_img/1362492707327930369/R6qFbU1l?format=jpg&name=small,,,2
PORTAL EVERGLOW ✧,@portaleverglow,2021-01-08T23:56:16.000Z," O KoreaBoo divulgou um artigo sobre o sumiço do EVERGLOW das redes sociais.

""Preocupações crescem para o EVERGLOW depois de 6 semanas testadas positivo para coronavirus""

#EVERGLOW #에버글로우 
@EVERGLOW_twt
 #YueHuaHowIsEVERGLOW","Worries Grow For EVERGLOW 6 Weeks After They Tested Positive For Coronavirus - Koreaboo
After two EVERGLOW members sadly tested positive for COVID-19 (novel coronavirus) in December, fans are beginning to worry about the members' health.
koreaboo.com",https://pbs.twimg.com/card_img/1362921594771939328/PsI0vKKm?format=jpg&name=small,,14,57
Arimatéia Macêdo,@ArimateiaMacedo,2021-01-08T23:56:14.000Z,"Mandetta elogia Butantan por vacina e cutuca: ""Se logística não atrapalhar"" 
@UOLNoticias
 @UOL","Mandetta elogia Butantan por vacina e cutuca: ""Se logística não atrapalhar""
O ex-ministro da Saúde Henrique Mandetta elogiou a equipe do Instituto Butantan, que deu e...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1362606085245403138/j9y7SAzV?format=jpg&name=small,1,1,2
Legitimadora de Shippada,@vickyNaoMeAchem,2021-01-08T23:58:11.000Z,"Alerta de gatinho

Melhor sequência q resume minha amizade com a 
@Lilianasvezes
 

Pelamor de Nossa senhora da tequila, agiliza essa vacina ",,https://pbs.twimg.com/media/ErP4pulXMAUYD3k?format=jpg&name=small,2,1,15
pescador parrudo socialista,@cubalanssa,2021-01-08T23:50:51.000Z,"Fui visitar Neydoca hoje e 2021 já pode acabar pois me encontro extremamente feliz e completo. Prometeu tonar vacina e ficou duas horas me ouvindo e papeando de longe: ""Tira essa máscara que eu não te ouço!"" hehe",,https://pbs.twimg.com/media/ErP2-OqW4AEmFrX?format=jpg&name=small,2,,9
Gustavo Faldon,@gustavofaldon,2021-01-08T23:58:17.000Z,Quero ver entrar no Japão sem ter tomado vacina...,"Comentar o Tweet
UOL Esporte
@UOLEsporte
 · 8 de jan
Bolsonaro diz que ministro japonês o convidou para as Olimpíadas de Tóquio http://zpr.io/HBsac",https://pbs.twimg.com/profile_images/1154825575997091840/3cNc5cns_mini.jpg,3,,4
Jhony,@Xoneey,2021-01-08T23:59:36.000Z,"Caralho o 
@moreheartless
 vai ficar sem vacina ","Comentar o Tweet
joãozinho
@juaotenorio
 · 8 de jan
Sem vacina pra quem não toma banho!",https://pbs.twimg.com/profile_images/1362033815103881219/o8QDBzbs_mini.jpg,1,,4
Patricia Jaime,@PJaime_,2021-01-09T17:53:50.000Z,"Meu momento ostentação. Eu visitava os museus do Butantan antes de ser moda. Além disso, meu filho aprendeu a andar de bicicleta lá, entre muito verde, cobrinhas, macacos e ciência.","Comentar o Tweet
Instituto Butantan
@butantanoficial
 · 9 de jan
Temos certeza que todos estão com saudades de visitar os nossos museus, por isso fizemos mais um tour virtual, agora do Museu Biológico.

A ideia é trazer vocês para perto de nós, mesmo que virtualmente!
Confira o vídeo!
https://instagram.com/tv/CJ1MrUAHTWL/?utm_source=ig_web_copy_link…",https://pbs.twimg.com/profile_images/1349786271850369031/u4sZERnW_mini.jpg,2,1,39
denise,@denise47613384,2021-01-09T23:48:02.000Z,URGENTE: Anvisa diz que faltam dados para análise de uso emergencial da Coronavac - Terra Brasil Notícias,"URGENTE: Anvisa diz que faltam dados para análise de uso emergencial da Coronavac - Terra Brasil...
A Agência Nacional de Vigilância Sanitária (Anvisa) informou, neste sábado (9), que o Instituto Butantan
terrabrasilnoticias.com",https://pbs.twimg.com/card_img/1360761821192282113/YQBcSfcY?format=jpg&name=small,,2,8
Bruna Narcizo,@brunanarcizo,2021-01-09T23:48:28.000Z,"Avesso a entrevistas, o fundador da Cyrela, Elie Horn, tomou um café da manhã virtual comigo nesta semana. Ele está há dez meses sem sair de sua casa em SP e quer tomar a vacina para deixar o isolamento","É uma vergonha o atraso da vacina; adoraria já ter sido vacinado, diz Elie Horn - 09/01/2021 -...
Aos 76 anos e recluso há dez meses, fundador da Cyrela diz que demora na vacinação prejudica a todos
folha.uol.com.br",https://pbs.twimg.com/card_img/1360957699245158406/qygKsFKn?format=jpg&name=small,2,1,25
Bea(triz) Portella,@portella_bea,2021-01-09T23:57:57.000Z,"@obscovid19br
   Minha primeira vacina em Abril de 1959 

#MostraAcarteirinha",,https://pbs.twimg.com/media/ErVB3iiXMAAlTM2?format=jpg&name=small,2,1,13
a avon é pra todES,@viniciusvanelli,2021-01-09T23:54:12.000Z,"1 ano que eu tava brasilia com meus priminhos e meus tios 
 VAI PRO INFERNO CORONA",,https://pbs.twimg.com/media/ErVBUlBXIAAAClO?format=jpg&name=small,4,,63
gwynbleidd,@ptrdrn,2021-01-09T23:52:38.000Z,me coçando dps da vacina,"Comentar o Tweet
Gators Daily
@GatorsDaily
 · 9 de jan
scritchy scratchy",https://pbs.twimg.com/profile_images/1185213289590120452/yX-rWH9I_mini.jpg,,,9
Jônatas Santos,@jonatinhosx,2021-01-09T23:55:19.000Z,Pós vacina eu vou estar assim. Quem quiser vem q vem,"Comentar o Tweet
Xione
@fsliper
 · 8 de jan
querie tá assim c minhes amigues
Mostrar esta sequência
0:31
309,8 mil visualizações",https://pbs.twimg.com/profile_images/1359309557378523139/aPBZ5vhS_mini.jpg,,,7
Mateus Pinto,@matebsp,2021-01-09T23:53:58.000Z,Já vou montar minha barraca na porta do postinho de vacinação,"Comentar o Tweet
Instituto Bunbuntantan
@institutobuntan
 · 8 de jan
Informamos que fãs da Madonna terão prioridade na vacinação, assim como ela.",https://pbs.twimg.com/profile_images/1347632820206907392/K6qo65NT_mini.jpg,,,4
gabiru,@DISKGABIRU,2021-01-09T23:49:44.000Z,"AQUELE parcos que eu caí dentro da lagoa com jacaré, ralei o joelho e o cotovelo nas pedras da margem e no asfalto, troquei de idioma (?), vomitei na praça de alimentação, fui ajudado pelo segurança da madrugada e voltei pra casa no primeiro busão ","Comentar o Tweet
Dudu
@Dudu
 · 7 de jan
Qual a sua história de bêbado que você mais tem medo que se repita? 

Eu sou o dia que inundei meu apartamento porque dormi no chuveiro.",https://pbs.twimg.com/profile_images/1347707137745694721/DK9xxFsY_mini.jpg,,,3
Andre RB,@AndreRicBrasil,2021-01-09T23:49:17.000Z,Ministério da Saúde diz que vacinação vai ocorrer simultaneamente no país - Agora Notícias Brasil,"Ministério da Saúde diz que vacinação vai ocorrer simultaneamente no país - Agora Notícias Brasil
Em nota, pasta afirma que totalidade das vacinas produzidas pelo Instituto Butantan serão adquiridas pelo governo federal
agoranoticiasbrasil.com.br",https://pbs.twimg.com/card_img/1363113329561133062/7Mm2mdxv?format=jpg&name=small,,6,11
Farley e eu,@ErickkFarley,2021-01-09T23:59:29.000Z,Medo na vacina?? Eu almoçava no RU quando ainda era Ripasa,"Comentar o Tweet
sana
@thaylunas_
 · 9 de jan
medo da vacina? eu tomava caipirinha em festa do bloco h twitter.com/_droll/status/…",https://pbs.twimg.com/profile_images/1356005413783810050/p0-crxsX_mini.jpg,,,9
Joaquim Oresko,@JoaquimOresko,2021-01-09T23:49:44.000Z,"https://epocanegocios.globo.com/Mundo/noticia/2021/01/corrida-nos-eua-para-evitar-que-milhoes-de-vacinas-acabem-no-lixo-enquanto-milhares-morrem-por-covid-19.html… não tão conseguindo aplicar as vacinas e corre o risco de muitas irem pro lixo. Aproveita e vacina o pessoal da NBA. Como tu citou, vai ser uma forma de incentivar o povo.","A corrida nos EUA para evitar que milhões de vacinas acabem no lixo enquanto milhares morrem por...
Atrasos e problemas de logística fazem com que milhões de doses corram o risco de expirar antes de serem distribuídas; governo federal culpa estados, que reclamam da falta de apoio e estrutura
epocanegocios.globo.com",https://pbs.twimg.com/card_img/1361773404496539654/7uRhgt8D?format=jpg&name=small,1,,5
F4IRY.,@gzrillaz,2021-01-09T23:51:10.000Z,o ultimo eh o gato q tomou a vacina,"Comentar o Tweet
ceds ⚢ (off)
@indominuswaxx
 · 8 de jan
gato
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362932626265407490/ZKxAypRj_mini.jpg,,,5
Glauce Verônica,@GlauceCabral,2021-01-09T23:54:06.000Z,"Tudo por Dinheiro!!
A China Comunista.. com o apoio do Pilantra Dória.. quer enfiar essa vacina BOMBADA nos brasileiros!!","Comentar o Tweet
Andre RB
@AndreRicBrasil
 · 9 de jan
Butantan não divulgou índice geral de eficácia, diz cientista da USP - Agora Notícias Brasil https://agoranoticiasbrasil.com.br/butantan-nao-divulgou-indice-geral-de-eficacia-diz-cientista-da-usp/…",https://pbs.twimg.com/profile_images/1297724536780136455/dOYRHo61_mini.jpg,,2,3
Coerção do ₿em,@coercaodobem,2021-01-09T23:48:03.000Z,"""Meu filho tomou vacina e tá normal.""

O filho:",,https://pbs.twimg.com/media/ErU_7ZAXAAI2cBS?format=jpg&name=small,1,2,33
Juão,@__Fofin,2021-01-09T23:45:14.000Z,"Se eu tomar vacina e virar um Jacaré tudo bem, agora se eu tomar e ficar igual o príncipe Philip eu já tenho que pensar se tomo ou não",,https://pbs.twimg.com/media/ErU_SBBXIAEG2LE?format=jpg&name=360x360,1,,3
eita mulinga,@emyli_mendes1,2021-01-09T23:52:08.000Z,Medo de vacina? Eu já bebi água da unifesspa quando tinha um aviso pra não beber pq o bebedouro estava em manutenção,"Comentar o Tweet
kunoichi da folha 30
@zabelaprado_
 · 8 de jan
medo da vacina? eu já bebi água da unifesspa",https://pbs.twimg.com/profile_images/1355897335239340032/tJZC5Rp8_mini.jpg,1,,5
DJ WAGNER DO JACA OFICIAL,@DjWagnerDoJacaa,2021-01-09T23:51:02.000Z,"TUDO PRONTO.
PagoFunkDrinksBar
AQUI NO JACARÉ",,https://pbs.twimg.com/media/ErVAnDCXcAE-zTv?format=jpg&name=medium,1,,8
Poder360,@Poder360,2021-01-09T23:55:49.000Z,"#Coronavírus 
 O Brasil registrava 202.631 mortes por covid-19 até as 17h30 deste sábado (9.jan), de acordo com o Ministério da Saúde. São 1.171 vítimas a mais que o registrado no dia anterior. 

Saiba mais: https://poder360.com.br/coronavirus/brasil-registra-mais-1-171-mortes-por-covid-19-e-total-vai-a-202-631/…",,https://pbs.twimg.com/media/ErVBtNdXYAEek68?format=png&name=small,4,6,12
Igor Reale,@igorrealequatro,2021-01-09T23:49:05.000Z,"Nessa história da blogueira com a blogueira eu não sei nem o que dizer. Óbvio que é muito sem noção a pessoa ficar repassando esse tipo de informacao, mas que diabo de médico é esse que fica dando esse tipo de info sobre vacina?",,https://pbs.twimg.com/media/ErVAKnVXEAAqO7H?format=jpg&name=small,3,1,41
Adriana Vandoni,@adrianavandoni,2021-01-09T23:57:18.000Z,"Atenção negacionistas que ainda estão por aqui, melhor ir preparando uma roupitcha de jacaré 
 pq toooooodos vão tomar coronavac, a vacina “chinesa”.
O governo federal vai comprar tooooda a vacina do Butantã, a “vacina do Dória”, nuntém?",,https://pbs.twimg.com/ext_tw_video_thumb/1348056266107744257/pu/img/LXXds4s8iy-fdxjp.jpg,,,3
Andre RB,@AndreRicBrasil,2021-01-09T23:50:06.000Z,"Rainha Elizabeth e Príncipe Philip recebem vacina contra a Covid-19 no Reino Unido - Agora Notícias Brasil

Pronta para mais uma Era do Gelo.","Rainha Elizabeth e Príncipe Philip recebem vacina contra a Covid-19 no Reino Unido - Agora Notícias...
Com mais de 90 anos, ambos estão no grupo de risco para o coronavírus e, portanto, prioritário para receber a vacina. País começou imunização em dezembro.
agoranoticiasbrasil.com.br",https://pbs.twimg.com/card_img/1361442315106189316/5S1lKxu8?format=jpg&name=small,7,2,8
Mah ♤𝓛𝓲𝓷𝓱𝓪𝓰𝓮𝓶 𝓐𝓵𝓲𝓪𝓷𝓸𝓿𝓷𝓪 ♤,@you_know_scarj,2021-01-10T23:58:35.000Z,"Eu vou assistir #BlackWidow com ou sem corona!! Se o corona quiser ir, ainda pago o ingresso dele!!! Mas eu vejo BW no cinema!! #etenhodito","Comentar o Tweet
ComicBook.com
@ComicBook
 · 10 de jan
Marvel's Kevin Feige opened up about how confident he is that #BlackWidow will go to theaters this May. There are some reservations. https://comicbook.com/marvel/news/black-widow-marvel-mcu-movies-kevin-feige-release-dates/…",https://pbs.twimg.com/profile_images/875767134969876481/7G8BkNSg_mini.jpg,,,2
Carta Maior,@cartamaior,2021-01-10T23:58:44.000Z,"País supera a média de 1.000 mortos/dia; curva de novos infectados muda o patamar e acelera; desemprego e subutilização da mão de obra atingem 50% da população ativa; vacinação nem começou.E Bolsonaro faz o quê? Corta o auxílio emergencial burocraticamente,joga milhões na miséria",,https://pbs.twimg.com/media/EraL63NXIAQXrxh?format=jpg&name=small,6,129,272
Feria Digital Nicaragua,@FeriaDigitalNi,2021-01-10T23:52:03.000Z,"Póntelo 
#COVID19
#Covid_19
#coronavirus",,https://pbs.twimg.com/ext_tw_video_thumb/1348417266103283712/pu/img/fe46B7_Mndt1TF22.jpg,1,8,16
GloboNews,@GloboNews,2021-01-10T23:49:40.000Z,Brasil supera marca de mil mortes por coronavírus na média móvel em 5 meses: https://glo.bo/3ows66c #GloboNews,,https://pbs.twimg.com/media/EraJvESXIAIjiCL?format=jpg&name=small,39,47,170
rafael,@rafaelbqo,2021-01-10T23:52:32.000Z,"Falhamos.

Brasil volta a perder 1.000 cidadãos para o coronavírus por dia.

Todos os dias, 1.000 famílias enlutadas. Já foram 203.140.","Brasil volta a ultrapassar média de mil mortos por dia após 5 meses
O Brasil voltou a ultrapassar a média móvel de mil óbitos por dia na última semana, primei...
noticias.uol.com.br",https://pbs.twimg.com/card_img/1359621699537371137/5_qLarVo?format=jpg&name=small,1,,3
MemesRBD,@MemesRBD,2021-01-10T23:54:10.000Z,A vacinação já começou,,https://pbs.twimg.com/media/EraK3vZXcAIbZYT?format=png&name=small,,5,46
Dryca Borges,@DrycaBorges,2021-01-10T23:44:22.000Z,"Xuxa defende vacina, ataca Bolsonaro e o acusa de proteger os filhos 
@uoltvefamosos
 @UOL","Xuxa defende vacina, ataca Bolsonaro e o acusa de proteger os filhos
A apresentadora Xuxa Meneghel fez duras críticas ao presidente Jair Bolsonaro (sem partido...
tvefamosos.uol.com.br",https://pbs.twimg.com/card_img/1360680296321007618/_zWwBX19?format=jpg&name=small,,,4
Biomediadoras,@biomediadoras,2021-01-10T23:56:17.000Z,Essa semana foram divulgados os dados da eficácia da Coronavac: 100% para casos graves e moderados e 78% para casos leves. Seguimos ansiosos pela aprovação da Anvisa para o início da imunização em SP em 25/jan.  Fonte: Governo de SP/Butantan  #biomediadoras #vemvacina #COVID19,,https://pbs.twimg.com/media/EraLZqcXUAA-zes?format=jpg&name=small,,,2
Roberta Andrade,@AndradeeRoberta,2021-01-10T23:49:49.000Z,"Brasil supera marca de 1.000 mortes por coronavírus na média móvel após 5 meses | Coronavírus | G1

Número chegou a 1.016, o maior desde 11 de agosto. País contabilizou 203.140 óbitos e 8.104.823 casos da doença desde o início da pandemia.","Brasil supera marca de 1.000 mortes por coronavírus na média móvel após 5 meses
Número chegou a 1.016, o maior desde 10 de agosto. País contabilizou 203.140 óbitos e 8.104.823 casos da doença desde o início da pandemia.
g1.globo.com",https://pbs.twimg.com/card_img/1360707878970081283/AEnDz-SM?format=jpg&name=small,1,3,5
Notícias da TV,@NoticiasdaTV,2021-01-10T23:45:02.000Z,"Aos 87 anos, Eva Wilma é internada com pneumonia na UTI em São Paulo > http://ow.ly/cKzF50D4Iar",,https://pbs.twimg.com/media/EraI1HBXIAUedzG?format=jpg&name=small,16,62,281
Alvaro Dias,@alvarodias_,2021-01-10T13:08:23.000Z,"Movimento Vem Pra Rua lança campanha: Aprova Logo, Anvisa! A maioria da população quer se vacinar logo contra esse vírus. Que venha rápido a certificação das vacinas. #EquipeAlvaroDias",,https://pbs.twimg.com/media/ErX3G74XUAAyE6t?format=jpg&name=small,"1,3 mil",424,"1,5 mil"
Fatos dos Bolsonaros,@BolsonarosFatos,2021-01-10T23:48:20.000Z,"Vc sabia? Bolsonaro não quer a vacina chinesa contra a covid, mas utiliza um iPhone que é produzido na China!!!","Comentar o Tweet
Jose Luiz de
oura
@jluiztuittecom
 · 10 de jan
Em resposta a @AmendoncaMJSP
Chapando, Bolsonaro também desejou a morte da Dilma.",https://pbs.twimg.com/profile_images/1162371643982974976/Rvnh68aV_mini.jpg,,1,2
WFabrício,@wander_fabricio,2021-01-10T20:48:28.000Z,"Agiliza aí Anvisa, ele precisa receber a comissão dele logo.",,https://pbs.twimg.com/media/ErZgNckXYAoHRse?format=jpg&name=small,77,334,"1,1 mil"
Guilherme,@GuiIermi,2021-01-10T22:40:53.000Z,Se jogar uma notícia verdadeira nessa mesa a galera entra em combustão,"Comentar o Tweet
Bolsolula
@bolsolulamaster
 · 7 de jan
Que mesa hein?",https://pbs.twimg.com/profile_images/1352049422151143424/i1fB__nV_mini.jpg,4,2,2
O Antagonista,@o_antagonista,2021-01-10T21:11:01.000Z,Porto Alegre autoriza kit covid com cloroquina,"Porto Alegre autoriza ""kit covid"" com cloroquina - O Antagonista
Sebastião Melo (MDB), o novo prefeito de Porto Alegre, autorizou a distribuição de um “kit covid” nas farmácias da rede municipal com medicamentos que não servem para tratamento ou na prevenção da...
oantagonista.com",https://pbs.twimg.com/card_img/1361115851131408384/-Hoi3Rrm?format=jpg&name=small,286,112,488
tath,@tatpgaiola,2021-01-10T23:59:39.000Z,os quotes desse tweet....... vai engraçadao diz que ele tomou a vacina diz,"Comentar o Tweet
ceds ⚢ (off)
@indominuswaxx
 · 8 de jan
gato
Mostrar esta sequência",https://pbs.twimg.com/profile_images/1362932626265407490/ZKxAypRj_mini.jpg,1,,4
Dilma Resistente,@DilmaResiste,2021-01-10T23:57:02.000Z,"Apresentadora defendeu a urgência da imunização contra a Covid-19: “O pior é saber que tem pessoas que estão na dúvida se vacinam ou não pq ela é da China ou da Inglaterra” https://revistaforum.com.br/blogs/popnoticias/xuxa-critica-bolsonaro-o-nosso-desgoverno-virou-piada-e-vergonhoso-ver-o-mundo-rir-do-nosso-pais/…
#Resistencia1011Dias #VacinaEImpeachmentJa #LulaHaddad2022
Instagram 
@DilmaResiste","Xuxa critica Bolsonaro: “O nosso desgoverno virou piada, é vergonhoso ver o mundo rir do nosso...
Apresentadora defendeu a urgência da imunização contra a Covid-19: “O pior é saber que tem pessoas que estão na dúvida se vacinam ou não porque ela é da China ou da Inglaterra”
revistaforum.com.br",https://pbs.twimg.com/card_img/1360766058374782977/Ikne0X2r?format=jpg&name=small,1,5,35
Roberta Andrade,@AndradeeRoberta,2021-01-10T23:51:05.000Z,"Prefeito de Ribeirão Preto, SP, Duarte Nogueira testa positivo para o novo coronavírus | Ribeirão Preto e Franca | G1","Prefeito de Ribeirão Preto, SP, Duarte Nogueira testa positivo para o novo coronavírus
Chefe do Executivo chegou a fazer dois testes rápidos, que deram negativo. Análise em amostra colhida para o exame RT/PCR confirmou resultado neste domingo (10). Nogueira fará isolamento por dez dias.
g1.globo.com",https://pbs.twimg.com/card_img/1361720981404942337/Mf3q69mP?format=jpg&name=small,,,1
